	datetime	speed
22431	201707231500	2.9920420664940384
22432	201707231600	3.2524910575525916
22433	201707231700	3.136135890485296
22434	201707231800	1.8367016579839417
22435	201707231900	1.1416312840301808
22436	201707232000	0.4326608769708849
22437	201707232100	0.8870839297862171
22438	201707232200	0.6009759861789856
22439	201707232300	0.486899540008192
22440	201707240000	0.5252582506166045
22441	201707240100	1.2496486973171597
22442	201707240200	0.8898597531544742
22443	201707240300	1.3940981875291187
22444	201707240400	1.6638676608490104
22445	201707240500	0.9311844486926941
22446	201707240600	0.19186048349405946
22447	201707240700	0.20175940990262808
22448	201707240800	0.44067026704344064
22449	201707240900	0.7649889220237392
22450	201707241000	1.176868527570723
22451	201707241100	1.2940471516554306
22452	201707241200	3.2650801582161955
22453	201707241300	2.3807121933926534
22454	201707241400	2.2803020246410384
22455	201707241500	2.6624969828183693
22456	201707241600	4.959884889207574
22457	201707241700	3.3703688506457787
22458	201707241800	2.495967012001461
22459	201707241900	2.129141189910182
22460	201707242000	1.3200694007535771
22461	201707242100	1.3474037415722178
22462	201707242200	1.0977434219041826
22463	201707242300	0.9910204094843504
22464	201707250000	0.5783091008474347
22465	201707250100	0.8949693666562493
22466	201707250200	0.5495461883622645
22467	201707250300	0.5642821061548797
22468	201707250400	0.5773460773792152
22469	201707250500	1.216997530251281
22470	201707250600	0.8712924197539923
22471	201707250700	1.5629305894309378
22472	201707250800	0.3498860306557948
22473	201707250900	0.6425973480100439
22474	201707251000	1.7055807370766791
22475	201707251100	3.9337253347528143
22476	201707251200	4.439690640764661
22477	201707251300	2.8915342860416473
22478	201707251400	1.8447122115467802
22479	201707251500	1.0896661781489614
22480	201707251600	1.6653274128430935
22481	201707251700	1.3600602676717997
22482	201707251800	0.11159021958995534
22483	201707251900	0.196310565806138
22484	201707252000	0.1995302341547044
22485	201707252100	0.7292018090240224
22486	201707252200	0.938738167680014
22487	201707252300	1.4179942270620902
22488	201707260000	1.5235717313707915
22489	201707260100	1.3167641593416473
22490	201707260200	1.2431475707963595
22491	201707260300	1.6820127189501046
22492	201707260400	0.6972958141954461
22493	201707260500	0.9990067568644972
22494	201707260600	1.9724240762781944
22495	201707260700	1.9214188329838429
22496	201707260800	1.26676389025055
22497	201707260900	0.14353720846134474
22498	201707261000	0.7989098428606423
22499	201707261100	1.8529609260417812
22500	201707261200	3.3240934147107732
22501	201707261300	2.899159453501767
22502	201707261400	2.0749384348999
22503	201707261500	2.0699994470149794
22504	201707261600	2.0056722452874425
22505	201707261700	0.99788031996459
22506	201707261800	1.1360314676224657
22507	201707261900	2.068456917707953
22508	201707262000	1.0821316721710377
22509	201707262100	0.9582144089855312
22510	201707262200	1.2343297686515229
22511	201707262300	1.71561348088433
22512	201707270000	1.5896141787279223
22513	201707270100	1.5675779889630723
22514	201707270200	0.8887654100110186
22515	201707270300	0.8839034674902159
22516	201707270400	1.247193926180481
22517	201707270500	2.017130419580333
22518	201707270600	2.0471907502098974
22519	201707270700	1.5708487716258577
22520	201707270800	1.2343887796221695
22521	201707270900	0.15000000000000002
22522	201707271000	0.6276349716699225
22523	201707271100	2.9918204886888105
22524	201707271200	3.6420587772908735
22525	201707271300	3.8198888634994614
22526	201707271400	3.6173431530333753
22527	201707271500	2.7831479926247216
22528	201707271600	2.177063592038012
22529	201707271700	2.364892937129223
22530	201707271800	2.3663527617574363
22531	201707271900	1.6477955665151889
22532	201707272000	0.4676851629119675
22533	201707272100	0.551075131673124
22534	201707272200	0.8496144237175889
22535	201707272300	1.142048620940447
22536	201707280000	1.445698200307586
22537	201707280100	1.8708318121687304
22538	201707280200	1.9493576342120809
22539	201707280300	1.943606096554887
22540	201707280400	2.172518851641556
22541	201707280500	2.262617112570146
22542	201707280600	2.0340677036204244
22543	201707280700	1.7191866831116556
22544	201707280800	1.384005626634093
22545	201707280900	0.7585342557185534
22546	201707281000	2.264983116218469
22547	201707281100	3.4693515927453675
22548	201707281200	3.8868506707088666
22549	201707281300	4.346346082479775
22550	201707281400	4.1403160872869735
22551	201707281500	3.6698863328002056
22552	201707281600	3.162365705632681
22553	201707281700	3.119040442852113
22554	201707281800	2.2557813024023248
22555	201707281900	1.1136668686707658
22556	201707282000	0.08601530693863503
22557	201707282100	0.5080912049007087
22558	201707282200	0.8783545998730198
22559	201707282300	1.2437478531706796
22560	201707290000	1.5866731685083144
22561	201707290100	1.5248374590231089
22562	201707290200	1.6321584851241768
22563	201707290300	1.2685917816661008
22564	201707290400	1.6212833107705868
22565	201707290500	1.2470424663253736
22566	201707290600	1.1631760150827353
22567	201707290700	0.6737321994827619
22568	201707290800	0.6169519437945425
22569	201707290900	0.3652371928660689
22570	201707291000	1.2049674932096377
22571	201707291100	3.3244943021676865
22572	201707291200	3.4423338894751017
22573	201707291300	3.5721407016989764
22574	201707291400	3.5433879264335846
22575	201707291500	3.371319547411177
22576	201707291600	2.9646967449995376
22577	201707291700	2.2445361372673482
22578	201707291800	2.6020417292716687
22579	201707291900	1.935276372265218
22580	201707292000	0.36797656759764025
22581	201707292100	0.22296443054680387
22582	201707292200	0.284477033519703
22583	201707292300	0.7899678134895401
22584	201707300000	0.8680830985772153
22585	201707300100	0.5115106642534746
22586	201707300200	0.346912864777008
22587	201707300300	0.5490080825247871
22588	201707300400	0.8856347861851985
22589	201707300500	1.2630196298882064
22590	201707300600	1.2547722301954496
22591	201707300700	0.9368905959714312
22592	201707300800	1.2757192419206138
22593	201707300900	0.7339199023052313
22594	201707301000	2.3169978583094286
22595	201707301100	2.54917056291971
22596	201707301200	2.5874484912646776
22597	201707301300	3.5185625191073107
22598	201707301400	4.016549166676064
22599	201707301500	3.4932511785902416
22600	201707301600	2.6298597857709867
22601	201707301700	2.4855719591888867
22602	201707301800	2.3919933549261194
22603	201707301900	2.0929955173092454
22604	201707302000	1.2165794066748774
22605	201707302100	0.125
22606	201707302200	0.6067138008975554
22607	201707302300	0.4077068442923291
22608	201707310000	0.22431497612704876
22609	201707310100	0.3215896478491649
22610	201707310200	0.8707554821875565
22611	201707310300	1.4981740356761135
22612	201707310400	1.1676607770241207
22613	201707310500	1.4235222319660101
22614	201707310600	1.3269976353425346
22615	201707310700	1.0089078958571571
22616	201707310800	1.091141870010183
22617	201707310900	0.3011423162134917
22618	201707311000	2.3147713015334435
22619	201707311100	3.0696364282681112
22620	201707311200	3.6374764637905774
22621	201707311300	3.5767649470406817
22622	201707311400	3.696966901288158
22623	201707311500	3.0702160814171533
22624	201707311600	2.868702300191541
22625	201707311700	2.1164708036862945
22626	201707311800	2.3704345086776497
22627	201707311900	1.612367537775031
22628	201707312000	0.05647509549947104
22629	201707312100	0.5108322013794385
22630	201707312200	0.22307066236303275
22631	201707312300	1.118847145610523
22632	201708010000	1.1090064504314256
22633	201708010100	1.2438186450652455
22634	201708010200	0.7937212529829698
22635	201708010300	1.093066629407314
22636	201708010400	1.5381611879718866
22637	201708010500	1.4663511782303622
22638	201708010600	1.6998757483610056
22639	201708010700	0.8659934561133467
22640	201708010800	0.9421427774221636
22641	201708010900	0.295952200247669
22642	201708011000	0.5509647474962687
22643	201708011100	1.7419050065941384
22644	201708011200	2.789151140466532
22645	201708011300	3.308125322901136
22646	201708011400	3.289783711012379
22647	201708011500	3.2732574285138343
22648	201708011600	2.6187989237996634
22649	201708011700	2.001815227691219
22650	201708011800	1.4960227531387598
22651	201708011900	0.5740261042077408
22652	201708012000	0.4497258721585931
22653	201708012100	1.277587534451668
22654	201708012200	1.447270265661743
22655	201708012300	1.8989250247924059
22656	201708020000	2.143257029866697
22657	201708020100	2.2110859795407998
22658	201708020200	1.4403258572228552
22659	201708020300	0.7079364378253179
22660	201708020400	1.1728785278522813
22661	201708020500	1.0593744111601766
22662	201708020600	1.275386363113456
22663	201708020700	1.8423914239827588
22664	201708020800	1.7242295292990697
22665	201708020900	0.9111992190919588
22666	201708021000	1.8026145513682983
22667	201708021100	2.5700424945891336
22668	201708021200	3.4981682546916417
22669	201708021300	3.965907891560256
22670	201708021400	3.514935328128992
22671	201708021500	3.3733675146843654
22672	201708021600	2.5963233288625207
22673	201708021700	2.343454423935361
22674	201708021800	1.868224599636704
22675	201708021900	0.4494894001340432
22676	201708022000	0.6322409875406558
22677	201708022100	1.4075789363763662
22678	201708022200	1.9368770491019225
22679	201708022300	1.759493161736455
22680	201708030000	2.1369942977060767
22681	201708030100	1.8584410946846357
22682	201708030200	1.829409321345297
22683	201708030300	1.8463809065772607
22684	201708030400	1.6220092937142947
22685	201708030500	1.8984323545806807
22686	201708030600	1.8945595595608316
22687	201708030700	0.41445081620281204
22688	201708030800	0.4735904889171378
22689	201708030900	0.075
22690	201708031000	0.4610230862533745
22691	201708031100	0.4287562841358839
22692	201708031200	1.9881179749523756
22693	201708031300	4.214849192489101
22694	201708031400	3.3361578456987213
22695	201708031500	2.359495361706569
22696	201708031600	2.216710151744536
22697	201708031700	1.566455037950467
22698	201708031800	1.5471089375538938
22699	201708031900	0.32489456249332443
22700	201708032000	0.6025420085394898
22701	201708032100	0.9545016333770986
22702	201708032200	1.8216602098007064
22703	201708032300	2.118759036080915
22704	201708040000	1.9815612335185573
22705	201708040100	2.244439027373523
22706	201708040200	2.317077184191463
22707	201708040300	2.0966875814343147
22708	201708040400	2.3626632185765404
22709	201708040500	2.1735610114923025
22710	201708040600	1.746164079572744
22711	201708040700	2.174261640905463
22712	201708040800	1.6398312372513422
22713	201708040900	0.5222847517060543
22714	201708041000	0.2178157261447432
22715	201708041100	1.6841512686376228
22716	201708041200	2.213609904048836
22717	201708041300	3.019913905633992
22718	201708041400	3.771801016834365
22719	201708041500	4.099106002887426
22720	201708041600	3.5839959684897083
22721	201708041700	2.2875145544893964
22722	201708041800	1.0369835446456457
22723	201708041900	0.4192355596021857
22724	201708042000	1.0622129535714833
22725	201708042100	1.5870405021073757
22726	201708042200	1.6976277186849071
22727	201708042300	1.846611375168508
22728	201708050000	2.049199527743197
22729	201708050100	1.7200698115615087
22730	201708050200	1.998103635107631
22731	201708050300	2.3731296769072854
22732	201708050400	1.773242356511377
22733	201708050500	2.369717482280564
22734	201708050600	2.1977780369829123
22735	201708050700	1.6713895775603569
22736	201708050800	1.3728762259125755
22737	201708050900	1.365160847518471
22738	201708051000	0.3152498381500485
22739	201708051100	1.4663614297609997
22740	201708051200	3.1918371648050035
22741	201708051300	4.3426121625403535
22742	201708051400	3.720906867895191
22743	201708051500	3.494640998620856
22744	201708051600	2.9994289103111136
22745	201708051700	2.2463301985123016
22746	201708051800	2.1366615186971067
22747	201708051900	0.25499340650715824
22748	201708052000	0.722052233069175
22749	201708052100	1.1941844118731464
22750	201708052200	1.672314325439502
22751	201708052300	1.9709409423525988
22752	201708060000	2.1329111578981106
22753	201708060100	2.0699387356591856
22754	201708060200	2.0432348366943933
22755	201708060300	1.9728974414862528
22756	201708060400	1.9495393504650167
22757	201708060500	1.8745138574832376
22758	201708060600	2.021625017392628
22759	201708060700	2.172102191631859
22760	201708060800	1.6322327277585007
22761	201708060900	0.7634967752562712
22762	201708061000	0.4616569492723301
22763	201708061100	2.4206457557605883
22764	201708061200	3.7089237539855655
22765	201708061300	3.941009216345096
22766	201708061400	3.773873433408679
22767	201708061500	3.0858348190929084
22768	201708061600	2.4184655353323743
22769	201708061700	2.4352505528750936
22770	201708061800	1.3905961382097665
22771	201708061900	0.27072827310410297
22772	201708062000	0.5691798478019793
22773	201708062100	0.9373084123513143
22774	201708062200	1.1653563710265349
22775	201708062300	1.1376789370366671
22776	201708070000	1.365838103420355
22777	201708070100	1.3774879821524442
22778	201708070200	2.139021026215715
22779	201708070300	0.8640731034909177
22780	201708070400	0.6881251355135876
22781	201708070500	1.4339581962918655
22782	201708070600	1.3009883575749122
22783	201708070700	1.5156792204964566
22784	201708070800	1.7403204207760214
22785	201708070900	1.2971690583026074
22786	201708071000	1.7330364703626646
22787	201708071100	3.161784060361696
22788	201708071200	3.96666956749586
22789	201708071300	3.4430495383339825
22790	201708071400	3.338803823557841
22791	201708071500	3.2166648015597743
22792	201708071600	3.1674866424552635
22793	201708071700	2.929055984921016
22794	201708071800	3.0448557112447365
22795	201708071900	1.9226103914618382
22796	201708072000	0.16445080919390534
22797	201708072100	0.5718336730979076
22798	201708072200	0.9036855657905952
22799	201708072300	1.22475631892533
22800	201708080000	1.371745035131096
22801	201708080100	1.5228156854874582
22802	201708080200	1.520050149962354
22803	201708080300	1.5190246221894852
22804	201708080400	1.5834867266765134
22805	201708080500	1.6199923181450409
22806	201708080600	1.5668335929558102
22807	201708080700	1.5459775273953118
22808	201708080800	1.157778321067835
22809	201708080900	0.6342702346445289
22810	201708081000	1.976049135795765
22811	201708081100	2.9160370796455237
22812	201708081200	4.022747865977087
22813	201708081300	3.9488429568843215
22814	201708081400	3.965606249358761
22815	201708081500	3.8979182209400007
22816	201708081600	3.1974727499650197
22817	201708081700	2.9452630207834143
22818	201708081800	2.1379348643683755
22819	201708081900	1.0613513544078017
22820	201708082000	0.7085311751985359
22821	201708082100	0.06226138364647482
22822	201708082200	0.5130509564147715
22823	201708082300	1.060163225896019
22824	201708090000	0.4384915530331687
22825	201708090100	0.4726014908151181
22826	201708090200	0.7922984168539371
22827	201708090300	1.011898342277861
22828	201708090400	1.9702274564088431
22829	201708090500	1.6288436993812017
22830	201708090600	1.3427251703256609
22831	201708090700	1.2698251074921514
22832	201708090800	0.4486944216860443
22833	201708090900	0.39313552860851536
22834	201708091000	0.4992318310046538
22835	201708091100	0.6566051319122211
22836	201708091200	2.0937683440387365
22837	201708091300	3.5860460416678364
22838	201708091400	3.6089256913053678
22839	201708091500	2.8094672695682394
22840	201708091600	2.645224633961073
22841	201708091700	2.3665295906916306
22842	201708091800	1.168042485680765
22843	201708091900	1.1319116822840571
22844	201708092000	0.5087493911303504
22845	201708092100	0.8209157579209163
22846	201708092200	1.4929789784173757
22847	201708092300	0.8001002084500533
22848	201708100000	1.5427127587439429
22849	201708100100	1.3426113005882288
22850	201708100200	1.7709446950278278
22851	201708100300	1.7694081104609631
22852	201708100400	1.3837581525452525
22853	201708100500	1.3900709371526163
22854	201708100600	2.0429030657335545
22855	201708100700	1.917266693283596
22856	201708100800	1.1229173713828178
22857	201708100900	1.0487973794122267
22858	201708101000	0.5427291255699264
22859	201708101100	2.796743089406444
22860	201708101200	3.53670864910805
22861	201708101300	3.873999873391469
22862	201708101400	3.1875749950391383
22863	201708101500	2.220776490138234
22864	201708101600	2.0833391997656587
22865	201708101700	1.9116595958846263
22866	201708101800	2.0878609568999096
22867	201708101900	1.5739152064216642
22868	201708102000	0.7708864014809701
22869	201708102100	0.03059355974319598
22870	201708102200	0.4896059221607144
22871	201708102300	0.7393919893307629
22872	201708110000	0.5354557397929376
22873	201708110100	1.124735330752079
22874	201708110200	1.3122709877025187
22875	201708110300	1.2699199069118832
22876	201708110400	0.8936182507074727
22877	201708110500	0.8652855274962759
22878	201708110600	1.1221139146164096
22879	201708110700	0.9223858829020882
22880	201708110800	0.6036334375605624
22881	201708110900	1.9472587574388929
22882	201708111000	3.2507953457245238
22883	201708111100	3.9583631831381076
22884	201708111200	4.6427023031137
22885	201708111300	4.34428465407429
22886	201708111400	4.223211247695128
22887	201708111500	4.099597438109247
22888	201708111600	4.0202342699618
22889	201708111700	3.4228091544698467
22890	201708111800	3.2712160401556503
22891	201708111900	1.840991423559288
22892	201708112000	0.1996588775118232
22893	201708112100	0.6621440287740636
22894	201708112200	1.215303696402403
22895	201708112300	1.2500806939421427
22896	201708120000	1.1791415078513674
22897	201708120100	1.524518730077984
22898	201708120200	1.0621828146517716
22899	201708120300	1.3429736515214517
22900	201708120400	1.345696250452524
22901	201708120500	0.193972741200267
22902	201708120600	0.1
22903	201708120700	1.1634030386683047
22904	201708120800	1.0153297430415709
22905	201708120900	1.1091830941449674
22906	201708121000	0.8147390632418652
22907	201708121100	0.4742702704829976
22908	201708121200	2.130552575255705
22909	201708121300	1.822533626928271
22910	201708121400	1.994806732129024
22911	201708121500	1.2202339072756716
22912	201708121600	0.9065344188591916
22913	201708121700	1.2580973976996834
22914	201708121800	1.391773620510582
22915	201708121900	1.5499617492182998
22916	201708122000	1.661865169713411
22917	201708122100	0.9335558184770281
22918	201708122200	1.4051926725007489
22919	201708122300	1.3714049451361827
22920	201708130000	1.4683970644534037
22921	201708130100	1.484909609153532
22922	201708130200	1.7122485942489756
22923	201708130300	2.374560497047737
22924	201708130400	1.6689865484617936
22925	201708130500	1.1082629762458849
22926	201708130600	1.3476568147492651
22927	201708130700	1.048277093397306
22928	201708130800	1.4241922554877655
22929	201708130900	2.2603629987696934
22930	201708131000	2.0766826866284367
22931	201708131100	1.6788312003288552
22932	201708131200	1.9806907197638204
22933	201708131300	2.1661126038401197
22934	201708131400	3.0001567160358964
22935	201708131500	2.692699526353413
22936	201708131600	2.9445352398872187
22937	201708131700	3.0712132987592025
22938	201708131800	2.422243473651688
22939	201708131900	0.5383758507716997
22940	201708132000	0.7991735757217131
22941	201708132100	1.5496897486957788
22942	201708132200	1.6451690821504328
22943	201708132300	1.6460337820544308
22944	201708140000	1.6984488242414362
22945	201708140100	1.8736042031005773
22946	201708140200	2.274214615195453
22947	201708140300	2.044604492212825
22948	201708140400	2.0988872239316305
22949	201708140500	2.3471843994764314
22950	201708140600	2.4995545579415186
22951	201708140700	2.1904390690781685
22952	201708140800	1.3864509699599683
22953	201708140900	0.3728828036474477
22954	201708141000	1.2512978200387772
22955	201708141100	2.672730985506817
22956	201708141200	2.722059090577637
22957	201708141300	2.3929627508488323
22958	201708141400	3.258095911919904
22959	201708141500	3.3199380022304448
22960	201708141600	2.7975277863156998
22961	201708141700	2.2315969642155014
22962	201708141800	2.3200391278470995
22963	201708141900	1.050602003174681
22964	201708142000	0.5837101897301307
22965	201708142100	1.1747730071777691
22966	201708142200	1.3085101870293208
22967	201708142300	1.4938166148324814
22968	201708150000	1.5245071711865559
22969	201708150100	1.3710494432071114
22970	201708150200	1.7737904170291747
22971	201708150300	2.0436530484381445
22972	201708150400	2.1403757191547057
22973	201708150500	2.173956959319124
22974	201708150600	2.2446002103549088
22975	201708150700	2.1229686426029746
22976	201708150800	1.6172604318563684
22977	201708150900	1.2881776448885784
22978	201708151000	0.8707606056677212
22979	201708151100	1.6200278678529183
22980	201708151200	4.037204371686394
22981	201708151300	3.372862485945456
22982	201708151400	3.5901933794872223
22983	201708151500	3.7224790955882208
22984	201708151600	3.1987631625994104
22985	201708151700	2.661870311710189
22986	201708151800	1.3021890632261521
22987	201708151900	1.0317836967125036
22988	201708152000	0.4552507551110161
22989	201708152100	1.0672010487480528
22990	201708152200	1.346673143678064
22991	201708152300	1.645090550768996
22992	201708160000	1.7996573761294508
22993	201708160100	1.4929236106754318
22994	201708160200	1.2101964719166207
22995	201708160300	1.4673302046244605
22996	201708160400	1.8231831532638036
22997	201708160500	2.0181235336086307
22998	201708160600	2.049146823039674
22999	201708160700	1.8464554991200688
23000	201708160800	1.3195278366228538
23001	201708160900	0.8729286753377521
23002	201708161000	0.5499070725072676
23003	201708161100	2.1455440668186943
23004	201708161200	3.6971675838926896
23005	201708161300	4.07245612138133
23006	201708161400	3.742085341343517
23007	201708161500	3.438526966054219
23008	201708161600	3.4931409650034837
23009	201708161700	2.138987423451614
23010	201708161800	2.3840611658535926
23011	201708161900	0.3722874482805829
23012	201708162000	0.7929034332599258
23013	201708162100	1.5484535160931552
23014	201708162200	0.5407451505488354
23015	201708162300	0.7418046200807923
23016	201708170000	1.5470627943903419
23017	201708170100	1.9955701500416465
23018	201708170200	1.6224693065517932
23019	201708170300	1.9050497386366867
23020	201708170400	1.8228858483879808
23021	201708170500	1.4842546969817132
23022	201708170600	1.4994299073062802
23023	201708170700	1.4159019308742742
23024	201708170800	1.521454260664095
23025	201708170900	1.5223773597691408
23026	201708171000	1.1237323813430893
23027	201708171100	2.241713300476884
23028	201708171200	3.4226026861749737
23029	201708171300	3.8221855669378884
23030	201708171400	3.745267050967167
23031	201708171500	3.0160335294274807
23032	201708171600	2.4453755017711356
23033	201708171700	2.269958327485467
23034	201708171800	1.472841982078574
23035	201708171900	0.3839949117676335
23036	201708172000	0.7698672400121945
23037	201708172100	0.5865921669983737
23038	201708172200	0.6238361159551905
23039	201708172300	0.4515195914263392
23040	201708180000	0.9955358309099509
23041	201708180100	1.6658883466015992
23042	201708180200	1.919436424121535
23043	201708180300	1.7671800048226247
23044	201708180400	1.774952806322475
23045	201708180500	1.9219028516107741
23046	201708180600	1.9703326751432453
23047	201708180700	1.6390168911577827
23048	201708180800	1.3609686272442127
23049	201708180900	1.0397880044073209
23050	201708181000	0.9417498974363108
23051	201708181100	3.3627573626262186
23052	201708181200	3.722420033962391
23053	201708181300	3.842382496983208
23054	201708181400	3.5417053453486527
23055	201708181500	3.1449028533740333
23056	201708181600	2.4178297177900543
23057	201708181700	2.1205718807358926
23058	201708181800	2.0145689820624093
23059	201708181900	1.3211221366925805
23060	201708182000	0.07500000000000001
23061	201708182100	0.6076424124685342
23062	201708182200	0.7442004007429895
23063	201708182300	0.9488372935675086
23064	201708190000	1.1437276839257242
23065	201708190100	1.1600061865382851
23066	201708190200	1.4430361560215312
23067	201708190300	1.2460246092416696
23068	201708190400	0.9026866697465764
23069	201708190500	0.9902255667443308
23070	201708190600	1.2359470704716788
23071	201708190700	1.3451640588208564
23072	201708190800	0.6031331709116395
23073	201708190900	1.015648080697373
23074	201708191000	1.6417300759634652
23075	201708191100	2.8964561416495003
23076	201708191200	3.610118208067088
23077	201708191300	3.7587068429614217
23078	201708191400	4.235325920471468
23079	201708191500	3.565120735005709
23080	201708191600	2.795991511416092
23081	201708191700	2.544968587584028
23082	201708191800	2.620084139959016
23083	201708191900	1.3355638403549326
23084	201708192000	0.3688026625098188
23085	201708192100	0.13333333333333333
23086	201708192200	0.2053771961917054
23087	201708192300	0.4330929465292916
23088	201708200000	0.5002381650661076
23089	201708200100	0.7954967088323219
23090	201708200200	0.2351781572078907
23091	201708200300	0.22166106991920928
23092	201708200400	0.5672122227436598
23093	201708200500	1.0362668000767985
23094	201708200600	1.2693887618200324
23095	201708200700	1.3300939348731478
23096	201708200800	1.3512085898868451
23097	201708200900	1.625707672858283
23098	201708201000	1.4181618412316117
23099	201708201100	2.065945109759121
23100	201708201200	2.1627838576204605
23101	201708201300	2.728108239453217
23102	201708201400	2.677999984748793
23103	201708201500	2.9807529068266727
23104	201708201600	2.919480192958163
23105	201708201700	2.249204365979056
23106	201708201800	1.1163850058991625
23107	201708201900	2.0377952487624253
23108	201708202000	2.1498214402835205
23109	201708202100	2.596843242853473
23110	201708202200	2.0662172752425554
23111	201708202300	1.8711164795767032
23112	201708210000	1.9176428560035892
23113	201708210100	2.72428701333564
23114	201708210200	1.7127461668439363
23115	201708210300	1.111744097718623
23116	201708210400	1.4444872000972195
23117	201708210500	1.3466688344929487
23118	201708210600	1.6439419001682427
23119	201708210700	1.4460173885862002
23120	201708210800	2.2366785874084494
23121	201708210900	1.8301604707356756
23122	201708211000	1.5910206080661613
23123	201708211100	1.3170773907088067
23124	201708211200	2.858464715586108
23125	201708211300	3.0816848569134017
23126	201708211400	2.9579224728177405
23127	201708211500	2.635144071853041
23128	201708211600	2.211995954425247
23129	201708211700	1.8203462041051992
23130	201708211800	2.182205743226677
23131	201708211900	1.3212030163712654
23132	201708212000	0.6277227997629039
23133	201708212100	0.9302730894944464
23134	201708212200	1.2936823054205908
23135	201708212300	1.5978913761928688
23136	201708220000	1.7586250602162965
23137	201708220100	1.135755467206214
23138	201708220200	1.6400859927869804
23139	201708220300	1.7734533490668056
23140	201708220400	1.697769390429794
23141	201708220500	1.7433360720218332
23142	201708220600	1.948290161023272
23143	201708220700	1.8354011224640063
23144	201708220800	2.041012725657076
23145	201708220900	0.2988015033326275
23146	201708221000	1.7103343996257288
23147	201708221100	2.2097914253806232
23148	201708221200	2.4908994370143107
23149	201708221300	2.8133983844097687
23150	201708221400	3.3935350083955735
23151	201708221500	3.761160571728397
23152	201708221600	2.629341139079131
23153	201708221700	2.619157499629956
23154	201708221800	2.1482667186099094
23155	201708221900	1.1669753733102768
23156	201708222000	0.3967926876489537
23157	201708222100	1.2283890546312086
23158	201708222200	1.4992598930264989
23159	201708222300	1.7980362019566831
23160	201708230000	1.7986338372630857
23161	201708230100	1.8607260958485856
23162	201708230200	1.7431599789295709
23163	201708230300	1.9730287715783823
23164	201708230400	2.0171294177767445
23165	201708230500	2.2216136772695223
23166	201708230600	2.2729406369990994
23167	201708230700	2.2983520784378286
23168	201708230800	1.9137387864883768
23169	201708230900	1.1783900322058762
23170	201708231000	0.42286109441491737
23171	201708231100	0.664854004505559
23172	201708231200	2.9234665479054995
23173	201708231300	3.7874284606095374
23174	201708231400	4.2194117426061215
23175	201708231500	4.065525812964953
23176	201708231600	3.491359750506444
23177	201708231700	3.092409288555188
23178	201708231800	2.9551000027501266
23179	201708231900	1.409842735397831
23180	201708232000	0.2640094238535072
23181	201708232100	0.9447359301263636
23182	201708232200	1.265328890617831
23183	201708232300	1.7467681978131413
23184	201708240000	1.8893551326646458
23185	201708240100	1.8935117764395444
23186	201708240200	1.4709211610889603
23187	201708240300	0.8962595821980761
23188	201708240400	1.012601696975775
23189	201708240500	1.7498272432781683
23190	201708240600	1.4795935582353563
23191	201708240700	1.3998553787509616
23192	201708240800	0.9632926312969574
23193	201708240900	0.1503480183619778
23194	201708241000	1.4218768719803625
23195	201708241100	2.339615245830088
23196	201708241200	3.0979814413077387
23197	201708241300	3.2729074449773408
23198	201708241400	3.924122452097684
23199	201708241500	4.174252823797121
23200	201708241600	3.7440599037651117
23201	201708241700	3.1893502294982032
23202	201708241800	2.1180823079652966
23203	201708241900	1.1493272076341787
23204	201708242000	0.3946965176690526
23205	201708242100	0.678545434834434
23206	201708242200	1.0179718444426706
23207	201708242300	0.9924359472516734
23208	201708250000	1.3180706095010142
23209	201708250100	1.57446868094627
23210	201708250200	0.5437475366326144
23211	201708250300	0.8709135182012014
23212	201708250400	1.2818837030098271
23213	201708250500	1.2908232879840509
23214	201708250600	1.5114584217678917
23215	201708250700	1.5231492465028604
23216	201708250800	1.1442977653641455
23217	201708250900	0.1
23218	201708251000	1.2182420773368343
23219	201708251100	2.881663084573734
23220	201708251200	3.4949564653793863
23221	201708251300	3.9693087543270273
23222	201708251400	3.998309949046089
23223	201708251500	3.6610999044942
23224	201708251600	3.2816340456935684
23225	201708251700	3.0876975331564456
23226	201708251800	1.820391432221366
23227	201708251900	0.654913417441042
23228	201708252000	0.4418181756806919
23229	201708252100	0.8907541130713145
23230	201708252200	0.7691390765147277
23231	201708252300	0.839772589397155
23232	201708260000	1.4690790979917732
23233	201708260100	1.8241260383821445
23234	201708260200	1.670750814287454
23235	201708260300	1.322851385733253
23236	201708260400	0.8174107362436324
23237	201708260500	1.342327468714019
23238	201708260600	1.4979111172861974
23239	201708260700	1.5493986785625058
23240	201708260800	1.4708791947833453
23241	201708260900	1.2913955502277064
23242	201708261000	0.6356164366242464
23243	201708261100	3.4235519969241808
23244	201708261200	3.873983069766671
23245	201708261300	3.4360964191997843
23246	201708261400	3.6487274112660377
23247	201708261500	3.7682284970258637
23248	201708261600	3.2695355768918453
23249	201708261700	2.6217984609594716
23250	201708261800	1.3175818988823569
23251	201708261900	0.6173545073730171
23252	201708262000	0.31884967129087005
23253	201708262100	0.8554445157797838
23254	201708262200	0.7562928562116986
23255	201708262300	1.3621692000303487
23256	201708270000	1.5728683889123092
23257	201708270100	1.4199796308742307
23258	201708270200	1.7139235432599391
23259	201708270300	1.7743527426893309
23260	201708270400	1.5479021597718394
23261	201708270500	0.6040308935061146
23262	201708270600	1.15590219371599
23263	201708270700	1.3129243332822882
23264	201708270800	1.2240469893494172
23265	201708270900	0.4553587486448928
23266	201708271000	1.2413949064111554
